Hotel_Name	City_Name	Features
BACK BAY BISTRO	boston	080 253 231 192 028 063 005 075 205 053 165
Venus Seafood in the Rough	boston	100 253 086 231 250 136 198 250 191 197 111 028 063 036 212 075 203 052 163
BAY TOWER ROOM	boston	253 200 189 192 191 146 097 071 057 024 008 075 206 055 167
Sabra	boston	253 086 231 250 198 250 149 062 132 192 191 111 059 143 074 204 051 164
Figs	boston	123 124 078 208 056 170
SKEWERS, THE	boston	100 086 231 250 250 191 035 046 143 074 204 051 163
S & S Restaurant	boston	046 075 205 052 163
SABLONE'S VEAL 'N VINTAGE	boston	253 123 124 076 205 052 165
Rita's Place	boston	253 192 191 197 124 076 205 051 166
The Village Smokehouse	boston	100 253 086 231 250 149 192 191 036 017 075 204 052 164
CHARLIE'S SANDWICH SHOPPE	boston	250 149 197 083 156 046 229 042 076 205 052 162
MONTIEN	boston	250 024 235 075 205 052 164
RUBIN'S	boston	100 253 086 231 250 198 149 036 046 058 129 075 204 051 163
Tien's Thai	boston	253 250 250 245 192 191 235 076 205 053 164
DAD'S BEANTOWN DINER	boston	086 197 156 061 074 204 053 163
DAKOTA'S	boston	253 189 192 191 174 114 111 097 024 215 005 104 225 075 205 054 166
HARVARD BOOKSTORE CAFE	boston	253 113 231 028 102 111 028 063 083 059 156 068 075 204 053 164
BLACK ROSE	boston	253 250 250 192 191 197 120 074 204 052 163
MEXICAN CUISINE	boston	231 250 250 149 197 001 142 234 076 204 051 164
ANTHONY'S PIER 4	boston	080 253 099 250 198 250 149 146 024 008 212 074 204 053 166
La Famiglia Ristorante	boston	123 124 078 208 056 170
Hilltop Steak House	boston	100 253 250 192 104 225 075 205 051 164
Sami's 24 Hours	boston	132 075 205 051 162
Il Panino	boston	123 124 078 208 056 170
Alexander's	boston	250 028 198 250 192 242 028 063 071 036 045 103 074 205 053 165
Streets Cafe	boston	231 250 250 191 111 156 243 074 204 051 162
Viet Restaurant	boston	250 250 191 246 076 205 052 163
COLORADO PUBLIC LIBRARY	boston	080 253 200 192 191 111 097 212 225 075 205 053 165
Washington St. (CLOSED)	boston	025 075 205 053 164
Rosalie's	boston	253 250 200 245 192 191 114 123 075 205 053 166
CASA PORTUGAL	boston	253 250 197 132 248 229 229 188 075 205 052 164
Caffe Lampara	boston	253 231 250 250 149 192 191 242 123 124 078 208 056 170
Ken's Steak House	boston	250 198 250 192 191 229 008 225 075 205 052 165
DYNASTY	boston	086 192 191 039 075 204 052 163
Carlo Marino's Ristorante	boston	253 250 123 076 206 053 165
FROGG LANE BAR & GRILLE	boston	253 250 250 102 192 191 084 087 068 074 204 052 163
Marcella's	boston	005 123 124 078 208 056 170
Grape Vine	boston	253 231 250 245 028 063 084 087 123 124 076 206 053 165
Buoniconti's	boston	253 250 192 191 242 059 123 124 126 076 205 053 165
Brodie's Cafe	boston	253 231 250 250 104 075 204 051 163
Blacksmith House Outdoor Cafe	boston	113 150 250 149 102 010 028 063 248 083 156 008 042 075 204 052 163
Cafe Brazil	boston	253 111 248 020 075 205 052 164
Villa Francesca	boston	100 250 198 200 149 192 191 123 124 075 205 053 165
LAS BRISAS	boston	100 253 250 250 192 191 108 071 057 215 142 234 074 204 052 164
A Steak in the Neighborhood	boston	100 253 086 040 084 087 059 215 107 225 074 204 052 164
CORNWALL'S	boston	253 250 250 149 132 097 045 075 205 053 164
STAGE DELI	boston	100 253 086 231 250 198 250 191 083 084 087 036 156 058 129 075 204 052 164
Five North Square	boston	253 250 250 123 124 075 205 053 165
ANOTHER SEASON	boston	200 189 192 191 097 083 036 025 045 076 206 054 167
GALERIA UMBERTO	boston	100 086 231 250 149 046 182 076 204 051 162
LUCKY GARDEN	boston	086 250 150 250 039 075 204 051 163
PLAZA DINING ROOM (aka Cafe Plaza)	boston	080 253 099 200 245 189 174 146 040 083 045 076 206 054 168
YANGTZE RIVER	boston	100 253 250 198 250 192 191 111 039 075 205 052 164
STELLINA'S	boston	253 231 250 192 191 028 063 123 124 126 076 205 052 165
Donatello's	boston	253 231 250 250 192 191 248 123 076 206 054 166
Miracle of Science	boston	008 078 208 056 170
LEGAL SEA FOODS	boston	100 253 231 250 028 198 250 149 040 111 059 036 212 076 205 052 165
CAFE ROUGE	boston	253 113 250 198 250 149 040 111 156 008 042 074 204 052 165
LA GROCERIA RISTORANTE ITALIANO	boston	253 250 250 149 083 084 087 059 036 123 075 205 053 165
DALI	boston	080 253 250 200 149 192 191 197 114 097 215 223 076 206 054 165
MASADA	boston	253 231 250 250 059 143 074 204 051 163
SPINNAKER ITALIA	boston	253 250 198 245 191 040 108 123 124 075 205 054 165
The Wursthaus	boston	253 250 250 192 191 010 156 229 098 074 204 052 164
Coolidge Corner Clubhouse	boston	075 205 052 163
HARD ROCK CAFE	boston	026 100 253 086 250 250 149 062 132 192 191 132 114 084 087 215 008 107 074 204 054 164
EUROPEAN RESTAURANT	boston	100 253 086 231 250 198 250 192 191 132 123 124 182 074 204 051 163
MR. BARTLEY'S BURGER COTTAGE	boston	100 086 231 250 250 149 197 156 046 107 075 204 051 162
Sushi-Nagoya	boston	250 250 074 205 052 164
NO NAME	boston	100 253 086 231 250 198 250 192 197 046 212 075 204 051 164
Bangkok and Hong Kong Cuisine (fka Ahan-Thai)	boston	235 014 074 204 053 164
Selaam	boston	074 205 051 163
Vinny Marino's	boston	100 253 250 250 192 191 071 059 017 123 124 143 075 205 052 164
HAMPSHIRE HOUSE	boston	253 250 150 250 200 192 191 174 146 111 097 248 071 071 008 045 075 205 054 166
JOSEPH'S AQUARIUM	boston	253 250 250 062 132 192 191 174 045 212 075 205 053 165
Fuddruckers	boston	107 074 203 051 162
Mateo's	boston	231 250 250 123 124 075 205 052 164
Caffe Bella	boston	123 078 208 056 170
CHERRYSTONES	boston	253 231 250 150 250 245 062 132 190 066 192 191 028 063 212 074 204 053 165
ICARUS	boston	080 250 136 200 245 191 174 097 071 215 005 076 206 054 167
Cecil's	boston	142 234 218 078 208 056 170
La Rivage	boston	250 028 063 093 076 206 054 167
NEW KOREA	boston	253 250 150 250 191 025 130 076 205 051 164
Cafe Marliave	boston	010 028 063 024 229 124 075 205 052 164
PONTE VECCHIO	boston	253 123 076 206 054 167
Bluestone Bistro	boston	100 086 250 149 083 059 005 031 075 204 052 163
White Rainbow	boston	011 253 200 245 248 005 076 206 054 167
FELICIA'S	boston	253 250 200 192 191 123 124 075 205 052 165
DAVIDE	boston	253 250 200 245 062 132 192 191 174 146 097 123 076 206 053 167
CAFE PARADISO	boston	100 086 250 198 250 102 084 087 042 123 124 075 204 052 163
Boylston's (fka The Steak Place)	boston	253 198 062 132 190 066 192 174 008 017 225 075 205 052 165
GOEMON	boston	100 253 231 028 198 250 245 083 128 075 205 052 163
UPSTAIRS AT THE PUDDING	boston	080 253 099 250 192 191 010 111 097 248 045 123 126 076 206 053 168
Spasso Restaurant & Bar	boston	126 078 208 056 170
CHEZ NOUS	boston	253 150 200 190 066 068 095 076 206 053 167
Maluken Japanese Restaurant	boston	128 078 208 056 170
Barbeques International	boston	117 075 205 051 163
Boston Sail Loft	boston	100 086 250 250 149 245 192 114 010 028 063 215 008 068 075 205 053 164
MOON VILLA	boston	086 250 250 132 035 039 074 204 051 163
BUTECO	boston	100 253 231 250 200 197 020 075 205 051 163
Anchovies	boston	253 250 149 242 132 124 078 208 056 170
JULIEN	boston	080 099 250 200 189 114 040 071 083 024 095 077 206 055 168
NARA RESTAURANT	boston	253 192 191 174 010 128 130 076 205 052 165
Botolph's on Tremont	boston	253 250 149 242 132 114 215 123 124 075 205 053 165
Union Grille	boston	231 250 250 191 111 028 063 097 084 087 005 068 076 206 052 164
Elephant Walk	boston	095 078 208 056 170
Dover Grille & Cafe	boston	075 205 053 166
HOULIHAN'S	boston	100 253 086 250 250 192 191 084 087 057 008 068 107 074 204 052 164
SIAM CUISINE	boston	100 250 250 200 192 191 235 076 205 053 164
HOUSE OF SIAM	boston	253 250 250 235 075 205 052 164
LE BOCAGE	boston	080 253 192 191 097 036 229 093 095 076 206 053 167
RARITIES	boston	080 253 099 200 245 189 192 191 040 111 097 071 024 025 005 076 206 054 168
The Blue Room	boston	119 078 208 056 170
MILK STREET CAFE	boston	231 028 063 059 036 156 046 229 112 075 204 051 163
Cafe Escadrille	boston	080 250 192 191 132 097 071 057 024 215 045 075 205 053 166
CAFE BUDAPEST	boston	253 099 250 150 200 189 192 191 174 146 040 097 116 076 206 054 167
Cafe Rose	boston	253 250 250 059 035 143 074 204 051 163
NADIA'S EASTERN STAR	boston	231 250 149 197 132 046 134 143 075 205 051 163
THAI CUISINE	boston	250 250 149 059 235 076 205 052 164
PILLAR HOUSE	boston	080 150 198 245 192 191 146 097 248 024 008 076 206 054 166
CHART HOUSE	boston	253 250 190 066 192 191 174 212 225 075 205 053 165
CACTUS CLUB	boston	253 250 028 250 149 102 191 174 114 111 028 063 248 036 215 222 075 204 053 164
SAPORITO	boston	253 250 025 123 124 077 206 053 167
Bishop's	boston	100 250 192 191 071 103 134 143 076 205 052 165
Emilio's	boston	245 123 124 075 205 051 165
Demo's Restaurant	boston	100 103 075 204 050 163
AUJOURD'HUI	boston	080 253 099 250 200 190 066 189 192 191 174 146 040 071 083 024 005 045 068 095 077 207 055 168
India Pavilion	boston	231 250 150 250 191 059 001 117 076 205 052 164
AVEROF	boston	253 231 250 149 192 191 197 071 103 143 074 204 052 164
Domenico's	boston	253 231 250 191 132 123 076 205 053 164
NEWBURY STEAK HOUSE	boston	250 008 225 074 204 052 164
Gourmeli's	boston	250 250 040 008 045 074 205 052 165
GIACOMO'S	boston	231 250 136 149 123 124 212 076 206 053 165
Cantares	boston	191 197 108 071 057 142 234 218 074 204 052 164
FLORENCE'S RESTAURANT	boston	253 250 198 250 229 123 124 076 205 052 164
BOB THE CHEF	boston	231 250 250 192 191 197 156 046 220 217 075 205 051 163
BANGKOK CUISINE	boston	231 250 250 149 197 235 076 205 052 164
CHEF CHANG'S HOUSE	boston	253 231 250 198 250 229 039 075 205 052 164
Museum of Fine Arts Restaurant	boston	075 204 053 165
CHAU CHOW	boston	231 250 250 149 132 046 039 076 204 050 163
Enzo's Ristorante d'Italia	boston	123 124 078 208 056 170
IRUNA	boston	250 192 191 028 063 097 046 223 075 205 052 164
COMMONWEALTH BREWING COMPANY	boston	253 250 250 149 192 191 197 071 215 008 017 074 204 053 163
Ottavio's (CLOSED)	boston	253 250 250 245 192 191 174 028 063 097 123 124 075 205 053 166
MATSU-YA	boston	250 111 059 128 130 075 205 052 164
GOLDEN PALACE	boston	250 250 192 191 039 075 204 052 164
Pour House	boston	253 231 250 250 197 132 156 215 008 074 204 052 162
Clarke's	boston	253 250 250 215 008 075 204 052 163
BOODLE'S OF BOSTON	boston	253 250 250 192 191 040 156 005 104 075 205 053 166
ATLANTIC FISH COMPANY	boston	253 250 150 250 174 111 028 063 212 074 204 052 164
CASA MEXICO	boston	250 250 200 035 142 234 075 205 052 164
TURNER FISHERIES	boston	253 250 250 191 132 040 071 083 212 075 205 053 166
Mary Chung (CLOSED)	boston	250 250 149 197 035 229 039 076 204 051 163
Rattlesnake Bar	boston	068 078 208 056 170
BNU	boston	253 250 028 245 190 066 028 063 071 123 126 075 205 053 165
RUDY'S CAFE	boston	253 231 250 250 149 197 215 046 142 234 075 204 052 163
Thornton's	boston	253 086 231 250 028 250 102 191 028 063 084 087 156 008 074 204 050 163
HARVEST	boston	080 253 231 250 250 189 102 192 191 114 028 063 097 084 087 036 005 076 205 053 167
The Landing	boston	253 250 250 245 191 114 028 063 071 215 212 074 204 052 164
BISUTEKI JAPANESE STEAK HOUSE	boston	253 040 024 128 225 075 205 053 165
SEASIDE RESTAURANT	boston	253 231 250 250 191 028 063 071 215 045 212 074 204 052 164
CAPUCINO'S	boston	100 253 231 250 198 250 062 132 192 191 132 084 087 059 123 124 075 205 052 164
Noble House	boston	100 253 250 198 250 192 191 039 075 205 053 164
SALLY LING'S	boston	253 250 245 192 191 174 146 040 036 039 075 205 053 166
SAWASDEE	boston	100 253 250 198 250 191 025 235 076 205 053 164
ROWES WHARF RESTAURANT & CAFE	boston	080 253 250 136 198 250 200 189 102 192 191 174 146 040 097 083 024 156 005 075 206 054 168
Sorento's	boston	075 205 052 163
Venetian Gardens	boston	250 198 191 111 123 075 205 052 164
CAFE PROMENADE	boston	253 113 250 198 250 040 083 024 156 042 045 075 205 053 165
UNION OYSTER HOUSE	boston	100 231 250 250 192 010 212 075 204 053 165
Amsterdam's	boston	008 078 208 056 170
SAKURA-BANA	boston	099 250 250 059 024 128 076 205 052 164
Harvard Gardens	boston	253 250 250 191 068 073 204 051 163
CIRCLE PIZZA	boston	100 231 250 250 149 046 182 075 203 051 162
CITYSIDE	boston	253 231 250 250 102 028 063 215 068 074 204 052 164
Newtowne Grille	boston	231 250 250 124 123 074 204 051 163
Moka	boston	042 078 208 056 170
GREEN STREET GRILL	boston	231 149 197 071 036 025 034 142 234 076 205 052 165
TATSUKICHI	boston	099 250 192 191 036 025 128 076 205 053 165
RITZ CAFE	boston	080 253 250 198 250 062 132 189 102 174 132 146 114 040 111 083 024 156 005 076 206 054 166
Geoffrey's Cafe (fka Le Grande Cafe)	boston	075 204 052 163
NAVONA	boston	253 250 200 149 192 191 132 097 248 123 124 076 206 054 167
CRICKET'S	boston	253 086 250 250 102 192 191 111 028 063 071 215 008 074 204 052 164
Gyosai	boston	253 099 250 250 192 128 075 205 052 165
CAFE SUISSE	boston	253 113 250 198 250 040 040 111 097 083 156 042 045 075 205 053 165
Tim's Tavern	boston	086 231 250 197 008 107 075 204 051 163
SEASONS	boston	026 080 253 099 250 200 245 189 192 191 174 114 040 111 097 024 156 025 005 077 207 054 168
29 NEWBURY	boston	231 250 028 250 200 102 191 028 063 097 084 087 036 215 005 075 204 053 165
ST. BOTOLPH	boston	080 231 250 250 200 192 191 174 132 097 036 215 005 075 205 053 166
Kyoto Japanese Steak House	boston	075 205 052 165
Boca Grande	boston	035 142 234 075 205 051 162
RAMA THAI	boston	253 250 136 198 250 235 075 205 052 163
Taiwan Restaurant	boston	075 205 052 163
Yelena	boston	253 250 250 191 197 242 028 063 059 057 202 078 208 056 170
GARDNER MUSEUM CAFE	boston	253 250 150 198 149 028 063 083 046 068 075 204 053 164
ACAPULCO	boston	250 028 250 149 059 229 142 234 074 204 051 163
TOP OF THE HUB	boston	100 253 231 250 250 200 192 191 111 071 057 008 045 074 204 054 166
CASA ROMERO	boston	250 200 248 142 234 075 205 053 165
Troyka	boston	231 250 250 149 197 035 025 202 075 204 052 163
Pagliuca's Restaurant	boston	253 250 250 036 123 124 075 205 052 165
BRANDY PETE'S	boston	253 250 250 192 191 111 108 028 063 071 024 156 008 074 204 051 163
Karoun	boston	100 253 086 231 059 057 075 205 052 165
MILL FALLS	boston	080 253 028 198 200 062 132 190 066 192 191 174 010 111 028 063 097 071 059 024 005 075 205 054 167
CAFE CHINA	boston	231 250 149 039 075 205 052 164
PENTIMENTO	boston	100 231 250 150 250 149 197 083 084 087 156 046 068 075 204 052 163
Blue Wave	boston	253 231 250 250 192 191 174 242 059 005 031 104 078 208 056 170
JONAH'S	boston	253 250 150 250 190 066 192 191 132 040 111 108 071 005 045 212 074 205 053 165
Paparazzi	boston	250 250 245 102 174 242 132 114 059 031 123 075 205 053 165
Pattaya (CLOSED)	boston	100 253 250 198 250 083 235 075 205 053 164
SKIPJACK'S	boston	100 080 253 231 250 198 250 192 191 111 028 063 071 083 059 036 212 076 205 053 165
Iguana Cantina	boston	142 234 078 208 056 170
New House of Toy	boston	253 250 250 191 039 075 204 051 164
The Pushcart	boston	231 192 191 123 124 075 205 052 164
MAMMA MARIA	boston	080 250 250 200 192 191 174 097 123 124 126 076 206 054 167
CHEF CHOW'S HOUSE	boston	253 086 231 250 198 250 245 039 075 205 052 164
Black Goose (fka Oca Nera)	boston	253 028 063 097 059 036 123 124 126 075 205 053 165
Bello Mondo	boston	253 250 040 111 057 024 229 005 068 123 075 205 053 166
SHALIMAR OF INDIA	boston	253 231 250 117 075 205 052 164
Marais	boston	068 078 208 056 170
Bombay Bistro	boston	117 078 208 056 170
Stars Ocean	boston	100 253 250 250 191 132 039 076 205 051 163
Du Barry	boston	250 250 200 192 191 028 063 093 074 205 052 165
MICHAEL'S WATERFRONT	boston	080 231 250 245 191 174 108 028 063 097 212 225 075 205 053 166
Azita	boston	250 242 123 078 208 056 170
Palmer's	boston	253 200 245 191 045 123 124 077 205 053 166
Pampas	boston	020 078 208 056 170
Claddagh	boston	253 250 062 132 192 057 008 120 073 204 052 163
Great Stuff	boston	100 253 086 231 250 198 250 059 068 075 204 052 163
Florentina Restaurant	boston	123 078 208 056 170
BERTUCCI'S BRICK OVEN PIZZERIA	boston	075 204 052 163
Ararat	boston	250 197 013 143 075 205 051 163
Taiwan Taste	boston	250 250 242 035 039 075 206 052 163
Seoul House	boston	250 059 035 130 075 205 051 164
VICTORIA STATION	boston	100 086 250 028 250 192 191 028 063 008 074 204 052 164
Amarin of Thailand	boston	235 075 205 053 164
WEYLU'S	boston	100 253 086 250 198 250 192 191 197 132 057 039 075 205 053 164
BARRETT'S ON BOSTON HARBOUR	boston	253 250 198 190 066 192 191 008 212 074 205 053 165
Medieval Manor	boston	253 086 150 245 191 197 071 045 073 204 053 166
P.A. SEAFOOD	boston	253 231 250 198 188 223 075 205 051 165
Zuma Tex-Mex Cafe	boston	253 231 250 250 149 036 142 234 222 075 205 053 164
Finally Michael's	boston	080 253 245 192 191 248 005 075 205 053 165
Massimino's	boston	253 231 250 149 192 191 242 036 123 124 076 206 053 164
Capital Grille	boston	008 078 208 056 170
D.R. Brown's	boston	253 231 198 008 225 074 204 052 163
B & D Deli	boston	058 075 204 051 163
Freestones	boston	253 231 250 250 062 132 191 248 059 008 212 074 205 053 164
SOL AZTECA	boston	100 231 250 200 191 142 234 076 205 053 165
Ports	boston	253 099 245 192 146 040 097 024 045 212 076 205 054 168
JASPER'S	boston	080 253 099 200 189 174 114 097 005 077 206 054 168
The Sevens	boston	250 250 197 215 008 074 204 052 163
BLUE DINER	boston	231 250 250 197 114 083 156 061 068 075 204 053 163
Da Natale	boston	100 253 198 174 123 124 076 206 054 165
CHANGSHO	boston	100 253 231 250 250 039 075 205 053 164
Cafe Florian (CLOSED)	boston	113 231 250 028 250 062 132 102 111 028 063 156 068 074 204 052 164
Verona	boston	100 231 250 198 250 123 124 075 205 052 164
Cafe Louis	boston	005 078 208 056 170
GRENDEL'S DEN	boston	086 250 250 108 248 068 074 204 052 163
ELSIE'S	boston	250 250 149 102 197 046 008 058 074 204 051 162
Fajita Rita's	boston	100 253 086 142 234 074 204 051 163
Bull & Finch Pub	boston	149 107 074 204 052 163
Tuscan Grill	boston	123 078 208 056 170
ROKA	boston	253 231 250 250 059 128 076 205 053 165
BENNETT STREET CAFE	boston	100 253 250 198 250 040 111 028 063 083 024 156 005 075 205 053 165
Daddy O's Bohemian Cafe	boston	068 078 208 056 170
BIBA	boston	080 253 099 250 245 189 102 174 114 097 068 119 076 205 054 168
Barnacle	boston	011 250 250 149 028 063 008 212 075 205 053 164
ON THE PARK	boston	250 150 250 191 197 083 084 087 025 008 076 205 053 165
Cafe Fleuri	boston	080 253 250 250 040 111 083 024 156 068 075 206 054 166
Eastern Pier Seafood	boston	253 231 250 250 149 242 039 212 078 208 056 170
CAO PALACE	boston	253 231 250 197 035 046 229 212 246 075 204 051 163
NEIGHBORHOOD RESTAURANT	boston	100 231 250 250 149 197 028 063 084 087 035 156 046 188 075 205 052 163
Cantina Italiana	boston	253 231 250 192 191 174 010 123 124 075 205 052 165
Addis Red Sea	boston	197 072 075 205 052 164
SUNSET CAFE	boston	231 250 250 062 132 197 071 188 223 075 205 052 164
The Stockyard	boston	253 250 192 174 248 008 225 074 204 052 164
Peacock Restaurant	boston	231 198 245 097 092 075 205 052 166
